# form	pos	lemma	sense	freq
ཤ་ཉམས			16
ཤ་ཉེ			
ཤ་ཊོ་ར			
ཤ་ཏྲེམ			
ཤ་ཐག			2
ཤ་ཐང			35
ཤ་ཐུག			
ཤ་ཐུད			18
ཤ་དགའ			
ཤ་དམར			16
ཤ་དུག			33
ཤ་དྲེག			
ཤ་ན	NOUN		37
ཤ་ནག			2
ཤ་པ			800
ཤ་ཕོ			17
ཤ་ཕྱིས			
ཤ་ཕྲག			1
ཤ་ཕྲུག			
ཤ་བ	NOUN		565
ཤ་བ་རི	PROPN		47
ཤ་བཀྲ			43
ཤ་བམ			
ཤ་བཙོན			3
ཤ་བཟན			7
ཤ་བལ			16
ཤ་བསྲེགས			2
ཤ་བུབས			
ཤ་བེམ			
ཤ་བོ			15
ཤ་མ			133
ཤ་མཁྲེགས			1
ཤ་མང			
ཤ་མཆོག			
ཤ་མཐང			1
ཤ་མདངས			4
ཤ་མདོག			33
ཤ་མཚན			21
ཤ་མཛེར			
ཤ་མོ			29
ཤ་མོང			16
ཤ་ཚ་བ	OTHER		
ཤ་ཚན			1
ཤ་ཚུགས			69
ཤ་ཚེ			
ཤ་ཞེན			
ཤ་ཟ	PROPN		1535
ཤ་ཟན			79
ཤ་ཟུངས			
ཤ་འཁོན			110
ཤ་འགག			26
ཤ་འགུགས			
ཤ་འགྱུར			3
ཤ་འཕྲུ			
ཤ་འབུ			
ཤ་འབུར			5
ཤ་འབྲས			7
ཤ་འཛར			
ཤ་འཛིན			
ཤ་འཛེར			1
ཤ་འོད			
ཤ་ར་བ			68
ཤ་ར་བྷ			10
ཤ་ར་ར			5
ཤ་རི			23
ཤ་རིལ			13
ཤ་རུ			9
ཤ་རུས			573
ཤ་རོ			49
ཤ་རྒོད			
ཤ་རྒྱུས			6
ཤ་རྔམས			
ཤ་རྗེན			72
ཤ་རྗེན་ཟ			1
ཤ་རྟགས			1
ཤ་རྡོག			
ཤ་རྨེན			3
ཤ་རྩི			21
ཤ་རྭ			4
ཤ་ལ			13
ཤ་ལག			2
ཤ་ལན			
ཤ་ལུ			3
ཤ་ལྔ			561
ཤ་ལྕུག			
ཤ་ལྕོག			
ཤ་ལྤགས			37
ཤ་ལྷག			2
ཤ་ལྷུ			1
ཤ་ཤུན			7
ཤ་ཤེད			
ཤ་སྐད			
ཤ་སྐམ་པོ			3
ཤ་སྐམ་མ			
ཤ་སྐྱ			
ཤ་སྐྱི			7
ཤ་སྐྱོ་བ			
ཤ་སྐྲན			1
ཤ་སྒ			
ཤ་སྒོག			
ཤ་སྒྲོ			2
ཤ་སྟག			2522
ཤ་སྟོབས			5
ཤ་སྣག			
ཤ་སྤུ			1
ཤ་སྦོས			
ཤ་སྦྲང			7
ཤ་སྨན			3
ཤ་སྲེད			
ཤ་ཧྲུག			1
ཤག			53
ཤག་ཆས			
ཤག་ཆུ་ཁ			
ཤག་ཆུང			
ཤག་ཏི			35
ཤག་པོ			49
ཤག་མ			10
ཤག་མཚེས			1
ཤག་མིག			
ཤག་མོ			28
ཤག་རོགས			11
ཤག་ཤག			8
ཤག་ཤིག			20
ཤགས			374
ཤང་དྲིལ			4
ཤང་པོ			
ཤང་ཚེ			8
ཤང་འོ			
ཤང་ལང			37
ཤང་ཤང			128
ཤང་ཤོང			20
ཤང་ཤོང་ཆུ			
ཤངས			1464
ཤངས་ཆུ			
ཤངས་ཐ			
ཤངས་ཕྱིས			
ཤངས་མཚལ			5
ཤད			1755
ཤད་པ			28
ཤད་མ			
ཤད་མཚམས			
ཤད་མོ			
ཤད་འོག			
ཤད་ཡར			
ཤད་སྦྱངས			1
ཤན			918
ཤན་ཁ			
ཤན་གྲི			5
ཤན་གྲིབ			1
ཤན་གླ			
ཤན་དམར			7
ཤན་པ			922
ཤན་བརྡེག			43
ཤན་མཆུ			1
ཤན་ཞུགས			7
ཤན་འབྱེད			211
ཤན་རྩ			
ཤན་ཤོར			
ཤན་སྟོབས			64
ཤན་སྦྱར			27
ཤབ			20
ཤབ་པ			4
ཤབ་རྒྱུག			
ཤབ་ཤུབ			14
ཤབ་ཤོབ			1
ཤབས་པ			
ཤམ་གོས			
ཤམ་ཐབས			2352
ཤམ་བུ			784
ཤམ་བྷ་ལ	PROPN		30
ཤམ་སུལ			
ཤམ་སྔོན			
ཤའུ			26
ཤར	VERB		25662
ཤར་ཆུ			4
ཤར་པ	OTHER		339
ཤར་པ་ལ			
ཤར་པོ			8
ཤར་ཕོ			4
ཤར་ཕྱོགས			5454
ཤར་བ	VERB		6745
ཤར་བུ་ཕྲའུ			
ཤར་མ	OTHER		174
ཤར་མར			16
ཤར་མོ			27
ཤར་རི			12
ཤར་རྒྱག			1
ཤར་རྫ་ཆུ			
ཤར་ལུ			
ཤར་ལྷོ	NOUN		47
ཤར་ཤར			30
ཤར་ཤུར			
ཤར་ཤོར			
ཤར་སྒོམ			32
ཤར་སྟོད			51
ཤར་སྨད			32
ཤལ་བ			25
ཤལ་མ་ལི			1
ཤལ་འཛིན			3
ཤལ་ལ			1
ཤས			7828
ཤས་པ			6
ཤས་བཟང			1
ཤས་ཞིང			
ཤས་སོན			
ཤས་སླེབས			
ཤསྟཾ			
ཤཱ་རི་ཀ			3
ཤཱཀྱ	PROPN		1757
ཤཱཀྱ་མུ་ནེ			75
ཤཱཀྱ་འོད			206
ཤཱཀྱ་ཡེ་ཤེས			181
ཤཱརིཀཿ			
ཤི་ཀྲུ			
ཤི་གོ་ལོག			
ཤི་གོད			
ཤི་ཆད			50
ཤི་དགེ			3
ཤི་པོ			2
ཤི་བ	VERB		2567
ཤི་བི་ཀ			1
ཤི་བོ			3
ཤི་མ་རོ			
ཤི་ཚིགས			
ཤི་ཟན			
ཤི་འཕོས			188
ཤི་འཛིང			
ཤི་འཛིན			
ཤི་རི་ར་ཏ			
ཤི་རོ			32
ཤི་རྒྱགས			2
ཤི་རྨས			
ཤི་རྫུ			
ཤི་སོས			3
ཤིག་ཚད			
ཤིག་ཤིག			238
ཤིག་སྒོང			
ཤིག་སྲོ			
ཤིང་ཀུན			44
ཤིང་ཁ	NOUN		52
ཤིང་ཁང			11
ཤིང་ཁམས			35
ཤིང་ཁུ			1
ཤིང་ཁོ			1
ཤིང་ཁྲལ			
ཤིང་ག			3
ཤིང་གཉེར			1
ཤིང་གནས			1
ཤིང་གཞུ			
ཤིང་གཟོང			
ཤིང་གླིང			
ཤིང་ཅུ་གང			
ཤིང་ཆ			5
ཤིང་ཆས			
ཤིང་ཏོག			334
ཤིང་ཐགས			10
ཤིང་ཐུར			6
ཤིང་ཐོག			638
ཤིང་དངུལ			
ཤིང་དབང			32
ཤིང་ནགས			6
ཤིང་པར			
ཤིང་ཕོ			4
ཤིང་ཕོར			2
ཤིང་ཕྱེ			1
ཤིང་བལ			542
ཤིང་བུ			154
ཤིང་བྱང			21
ཤིང་བྱི			2
ཤིང་མངར			36
ཤིང་མཚེ			
ཤིང་མོ			45
ཤིང་ཚ			16
ཤིང་ཚལ			18
ཤིང་ཚི			
ཤིང་ཚུག			
ཤིང་ཚེ་རིང			
ཤིང་ཚོན			2
ཤིང་ཞོགས			3
ཤིང་ཟ			
ཤིང་ཟ་བ			
ཤིང་ཟན			1
ཤིང་འཇོམས			
ཤིང་འཕེལ			25
ཤིང་འབིགས			
ཤིང་འབྲས			66
ཤིང་འཛིན			16
ཤིང་ར			1
ཤིང་རྐང			9
ཤིང་རྟ	NOUN		4692
ཤིང་རྩ			2
ཤིང་རྫིངས			
ཤིང་ལེབ			129
ཤིང་ལོ	OTHER		211
ཤིང་ལྡན			8
ཤིང་ཤུན			123
ཤིང་སཱ་ལ			268
ཤིང་སེར			
ཤིང་སོག			
ཤིང་སོན			
ཤིང་སྐུ			7
ཤིང་སྐོགས			
ཤིང་སྐྱོགས			1
ཤིང་སྒྲོམ			3
ཤིང་སྔོན			1
ཤིང་སྟག			26
ཤིང་སྡོང			91
ཤིང་སྤེ			
ཤིང་སྤྱིལ			
ཤིང་སྦུབས			2
ཤིང་སྨན			5
ཤིང་སྲིན			20
ཤིད			39
ཤིད་ཆོས			
ཤིད་ལས			
ཤིད་ལྷ			
ཤིད་སྟོན			1
ཤིན་ཏུ			
ཤིན་སྦྱངས			20
ཤིབས་པ			1
ཤིམ			12
ཤིར་ཤིར			
ཤིལ་ལི			
ཤིས་པ	VERB		1814
ཤིས་བརྗོད			878
ཤིས་ཚིག			
ཤིས་འཕྲིན			
ཤིས་ལྡང			
ཤུ་ཀྲ་མ			1
ཤུ་གླུ			
ཤུ་ཏི			28
ཤུ་ཐོར			17
ཤུ་དག			396
ཤུ་བ			293
ཤུ་བརྡ			
ཤུ་བྷཾ			40
ཤུ་ཟ			
ཤུ་འབུབས			
ཤུ་འབྲས			6
ཤུ་སྒྲ	OTHER		3
ཤུག			363
ཤུག་གཙང			
ཤུག་གསེབ			
ཤུག་པ			296
ཤུག་འབྲས			2
ཤུག་འབྲུམ			
ཤུག་རིལ			
ཤུག་རྩང			
ཤུག་ལེབ			
ཤུག་ཤུག			
ཤུགས			11822
ཤུགས་གླུ			1
ཤུགས་ཅན			444
ཤུགས་ཆད			7
ཤུགས་དྲག			43
ཤུགས་ནར			8
ཤུགས་བསྟན			31
ཤུགས་བུལ			
ཤུགས་འགྲོ			128
ཤུགས་འགྲོས			3
ཤུགས་རིང			32
ཤུགས་རྟོགས			51
ཤུགས་ལྡན			45
ཤུགས་སྐད			
ཤུགས་སྣོན			1
ཤུང་ཤུང			
ཤུངས			
ཤུངས་དམོད			
ཤུད			170
ཤུད་པ			2
ཤུན་པ			610
ཤུན་བརྗེས			
ཤུན་ལྤགས			76
ཤུན་སྐོགས			
ཤུབ་བུ			1
ཤུབ་ཤུབ			
ཤུབ་སྐད			
ཤུབས			364
ཤུམ			18
ཤུམས			7
ཤུར			20
ཤུར་ཅོག			
ཤུར་བུ			51
ཤུར་མ			7
ཤུར་འབེན			
ཤུར་ཤུར			
ཤུལ			2344
ཤུལ་པ			3
ཤུལ་མ			2
ཤུལ་འཛིན			
ཤུལ་རྙིང			
ཤུལ་ལམ			35
ཤུལ་སྟོང			
ཤུལ་སྟོངས			
ཤུས			33
ཤུས་འདེབས			
ཤེ			2447
ཤེ་ཁག			
ཤེ་ཁྲལ			
ཤེ་གཡོག			
ཤེ་ཐོབ			
ཤེ་དཔོན			
ཤེ་བ			7
ཤེ་བམ			
ཤེ་མ			8
ཤེ་མར			
ཤེ་མུན			1
ཤེ་མོ			2
ཤེ་མོང			
ཤེ་ཟོག			
ཤེ་འབབ			
ཤེ་རུ			
ཤེ་སྦྱོར			
ཤེད			864
ཤེད་ཁྱེར			
ཤེད་ཅན			813
ཤེད་བདག			807
ཤེད་བུ			190
ཤེད་མཐུན			12
ཤེད་མོ			2
ཤེད་མོང			2
ཤེད་ཚན			
ཤེད་འབྱེ			
ཤེད་འབྱེད			
ཤེད་སྐྱེད			3
ཤེད་སྙོམས			3
ཤེན་པ			24
ཤེར			144
ཤེར་དབང			449
ཤེར་ཕྱིན			4227
ཤེར་བ			28
ཤེལ	NOUN		4781
ཤེལ་ཁྲ			
ཤེལ་ག་བུར			
ཤེལ་ཏ			
ཤེལ་ཏང			
ཤེལ་ཏོག			
ཤེལ་དཀར			133
ཤེལ་དམ			8
ཤེལ་མིག			8
ཤེལ་ཚིགས			10
ཤེལ་རིགས			4
ཤེལ་ཤུར			
ཤེལ་སྒོ			2
ཤེལ་སྒོང			184
ཤེལ་སྤྱད			3
ཤེས་ཀྱི་ཁེ			
ཤེས་གསལ			31
ཤེས་ཉེན			10
ཤེས་པ	VERB		96863
ཤེས་བདག			14
ཤེས་བཞིན			703
ཤེས་བྱ	NOUN		7228
ཤེས་བྱེད			3552
ཤེས་ཚོར			
ཤེས་ཞན			
ཤེས་འཆལ			54
ཤེས་ཡོན			18
ཤེས་རབ	NOUN		74735
ཤེས་རིག			326
ཤེས་རྒྱ			17
ཤེས་རྒྱུད			678
ཤེས་རྟོགས			5
ཤེས་ལྡན			1740
ཤེས་སྒོ			8
ཤེས་སྒྲིབ			1247
ཤོ			575
ཤོ་ཁྲལ			
ཤོ་གདན			
ཤོ་གམ			310
ཤོ་ཆས			
ཤོ་ཏོ			
ཤོ་ཕོར			
ཤོ་བ			5
ཤོ་བེ			10
ཤོ་མང			
ཤོ་མིག			7
ཤོ་མོ			34
ཤོ་ཚུགས			
ཤོ་ཚྭ་ཁ			
ཤོ་ར			16
ཤོ་རལ			
ཤོ་རེ			11
ཤོ་རྒྱན			4
ཤོ་རྡེའུ			11
ཤོ་རྩེད			2
ཤོ་ལམ			1
ཤོ་ལི			
ཤོ་ལོ			29
ཤོ་སྒྲ			1
ཤོ་སྒྲིག			
ཤོ་སྟན			
ཤོ་སྦག			
ཤོག	VERB		6490
ཤོག་ཁག			
ཤོག་ཁང			
ཤོག་ཁྲ			16
ཤོག་གྲངས			2
ཤོག་གྲི			
ཤོག་གྲིལ			2
ཤོག་གླེགས			
ཤོག་ཐུག			
ཤོག་ཐུམ			1
ཤོག་དངུལ			
ཤོག་དྲིལ			903
ཤོག་པ	OTHER		9
ཤོག་བཀྲ	OTHER		1
ཤོག་བམ			
ཤོག་བུ			548
ཤོག་བྱ			
ཤོག་བྱང			6
ཤོག་ཚལ			1
ཤོག་འདམ			3
ཤོག་འཕྲིན			1
ཤོག་འཛར			
ཤོག་རས			1
ཤོག་རོ			2
ཤོག་ལྡེབས			
ཤོག་ལྷེ			7
ཤོག་ཤུབས			
ཤོག་ཤོག			39
ཤོག་སྒྲོམ			
ཤོག་སྦག			
ཤོགས			61
ཤོགས་པོ			
ཤོང་བ	VERB		403
ཤོང་རྒྱ			
ཤོངས			28
ཤོད	VERB		1195
ཤོད་གོད			
ཤོད་ཐབས			8
ཤོད་དྲུང			
ཤོད་པ	VERB		35
ཤོད་མགྲོན			
ཤོད་མཛོད			
ཤོད་འགག			
ཤོད་སྐོར			
ཤོན			21
ཤོན་པ			1
ཤོབ			10
ཤོབ་བེ			3
ཤོབས			
ཤོམ			199
ཤོམ་འགྱིང			
ཤོམ་ར			16
ཤོམས			206
ཤོར་བ	VERB		1200
ཤོར་ར་རེ			
ཤོལ			489
ཤོལ་ཙེ			
ཤོས			2156
ཤྭ			717
ཤྭ་བ			141
ཤྭ་འོད			46
ཤྭ་རྒལ			
ཤྭ་སྒྲོས			
ཥ་རོ་དྷ			
ས	ADP		1744352
ས་ཀོང			
ས་ཁ			5
ས་ཁད			10
ས་ཁམས			218
ས་ཁུ			1
ས་ཁུང			6
ས་ཁུལ			6
ས་ཁོངས			11
ས་ཁྱད			
ས་ཁྱོན			3
ས་ཁྲ			1
ས་ཁྲ་བོ			
ས་ཁྲལ			
ས་ཁྲི			
ས་ག			310
ས་གཉན			18
ས་གཏེར			42
ས་གདན			3
ས་གནད			78
ས་གནས			27
ས་གཞི	NOUN		6548
ས་གཞོང			2
ས་གཡང			1
ས་གཡོ			5
ས་གཤིས			
ས་གོང			13
ས་གྱོང			
ས་གླ			
ས་གླང			1
ས་ངན			13
ས་ངོས			6
ས་ཆ	OTHER		192
ས་ཆོག			466
ས་ཆོད			9
ས་ཉམས			1
ས་ཉལ			
ས་ཉོར			
ས་ཐང			4
ས་ཐམ			2
ས་ཐམས			
ས་ཐལ			
ས་དཀར			93
ས་དགའ			1
ས་དགྲ			20
ས་དཔྱད			59
ས་དབང			38
ས་དབྱིབས			2
ས་དམར			11
ས་དམིགས			18
ས་དུག			10
ས་དོ			
ས་དོང			3
ས་དྲག			1
ས་དྲེག			
ས་དྲོད			18
ས་ནད			10
ས་པ	NOUN		6147
ས་པཎ			905
ས་པྲ			2
ས་ཕག			47
ས་ཕུག			73
ས་ཕོ			
ས་ཕྱོགས			2531
ས་ཕྱོད			
ས་བཀྲ			5
ས་བཅད			463
ས་བཅུ			784
ས་བཅུད			96
ས་བདག			2536
ས་བབ			
ས་བཙོག			
ས་བཟང			24
ས་བརྟོལ			10
ས་བུག			
ས་བོགས			
ས་བོན			29040
ས་བྱི			
ས་བྱུང			
ས་བླ			209
ས་མཁན			72
ས་མཁར			33
ས་མགོ			21
ས་མང			21
ས་མཆོག			114
ས་མཐའ	NOUN		39
ས་མཐིལ			2
ས་མཐོ	OTHER		21
ས་མཐོངས			1
ས་མདའ			8
ས་མཚམས	NOUN		1640
ས་མཚུར			
ས་མལ			10
ས་མིག			48
ས་མུག			
ས་མོ			127
ས་མོས			
ས་མྱགས			
ས་མྱོས			
ས་ཚན			1
ས་ཚིག			3
ས་ཚིགས			15
ས་ཚུགས			4
ས་ཚུབ			1
ས་ཚུར			1
ས་ཞིབ			1
ས་ཞྭ			
ས་ཟླ			11
ས་འཁྱག			
ས་འཁྲུ་བ			
ས་འཁྲུག			
ས་འགག			14
ས་འགུལ			3
ས་འགོ			6
ས་འཇུ			
ས་འཇོམས			
ས་འདུལ			35
ས་འདོལ			
ས་འདྲེས			
ས་འཕང			
ས་འབུམ			1
ས་འབུར			3
ས་འབྲས			
ས་འབྲི			8
ས་འབྲེལ			
ས་འཚོ			3
ས་འཛིན			140
ས་འོག			8
ས་ཡ	NUM		142
ས་ཡོམ			
ས་ར			427
ས་རང			7
ས་རབ			
ས་རི			26
ས་རིམ			5
ས་རིས			28
ས་རུད			2
ས་རུབ			1
ས་རུས			
ས་རེག			
ས་རེངས			1
ས་རོ			10
ས་རོང			2
ས་རྐོ་བ			15
ས་རྒོད			7
ས་རྒྱ			6
ས་རྒྱུ			8
ས་རྟགས			27
ས་རྟེན			11
ས་རྡུལ			155
ས་རྡོ			391
ས་རྡོག			2
ས་རྩི			10
ས་རླངས			39
ས་རློན			2
ས་ལམ			1964
ས་ལས			208
ས་ལུ			55
ས་ལུགས			404
ས་ལུད			4
ས་ལུས			4
ས་ལྡེག			3
ས་ལྡོག			2
ས་ལྷོག			6
ས་སྐོར			9
ས་སྐྱ	PROPN		552
ས་སྐྱེས			35
ས་སྐྱོ			
ས་སྐྱོང			499
ས་སྐྱོན			
ས་སྐྱོབ			
ས་སྐྱོར			1
ས་སྒང			3
ས་སྔགས			9
ས་སྙིང			83
ས་སྟན			
ས་སྟེང	NOUN		1
ས་སྟོང			39
ས་སྡེ	PROPN		131
ས་སྣུམ			4
ས་སྣོད			4
ས་སྤྱིན			24
ས་སྤྱོད			276
ས་སྦིར			
ས་སྦུབས			
ས་སྦོལ			
ས་སྨན			7
ས་སྨུག			
ས་སྨྱུག			1
ས་སྲུང			199
ས་སྲོད			3
ས་སློག			4
སག			74
སག་ཐེབས			
སག་རི			
སག་རྡར			
སག་རྫུན			
སག་ལྷམ			10
སག་ས			1
སག་སག			1
སག་སིག			
སང			2618
སང་གྷ			4
སང་ཉིན			364
སང་དགོང			11
སང་ནུབ			10
སང་ཕོད			80
སང་ཚགས			
སང་ཞོགས			15
སང་རས			1
སང་ལོ			1
སང་ཤི	PROPN		5
སང་སང			70
སང་སེང			1
སངས་པ	VERB		280
སངས་པོ			5
སངས་འཕགས			70
སངས་རྒྱས	NOUN		199781
སད	VERB		2401
སད་པ	VERB		1601
སད་མདའ			1
སད་མེད			
སད་རྟོགས			1
སད་ལྷུང			
སད་སུད			5
སབ་མ			3
སབ་མོ			6
སབ་སུབ			4
སབ་སོབ			8
སར་ཉལ			
སར་པ	ADJ		543
སར་མི			
སར་འགྲོ			
སརྦ			457
སལ་སིལ			5
སལ་སུལ			6
སཱ་ལ	OTHER		508
སི			1460
སི་གླུ			
སི་ཏཱ			23
སི་ཏུ	PROPN		
སི་པན			
སི་བརྡ			
སི་ར			5
སིགས			3
སིགས་མ			1
སིང་དྭངས			
སིང་པ			6
སིང་པོ			14
སིང་རག			
སིང་སྐྱུར			
སིད			72
སིབ			986
སིབ་བི			
སིབ་བུ			3
སིབ་སིབ			688
སིམ་ཁུང			
སིམ་པ	VERB		271
སིམ་པོ			1
སིམ་བྱེད			70
སིམ་སིམ			1
སིམས་པ			5
སིར་སིར			
སིར་སྒྲ			
སིལ་ཁྲོལ			52
སིལ་ཏོག			
སིལ་བལ			
སིལ་བུ	OTHER		219
སིལ་བྱེད			6
སིལ་མ	OTHER		420
སིལ་ཚོང			
སིལ་ཤིང			
སིལ་སིལ			37
སིལ་སྙན			1746
སུ་ཞིག			
སུ་ར			2
སུ་རུག			
སུ་ལུ			3
སུག			564
སུག་ཏ			5
སུག་དཀར			
སུག་པ			196
སུག་པོ			10
སུག་བཀྱིགས			
སུག་བྲིས			2
སུག་མཐིལ			
སུག་འདྲ			
སུག་ཡོབ			
སུག་ལག			
སུག་ལས			2
སུག་སྨེལ			29
སུད་པ			3
སུན་གཙེར			
སུན་པ	VERB		59
སུན་པོ			3
སུན་མ			63
སུན་རེ			7
སུན་སྣང			1
སུབ་པ			6
སུབ་བཀྱིགས			
སུབས			30
སུམ			29367
སུམ་ཆ			639
སུམ་ཐོག			8
སུམ་པ	OTHER		204
སུམ་བརྩེགས			54
སུམ་བསྒྱུར			
སུམ་བསྒྲིགས			6
སུམ་མདོ			12
སུམ་ཚུགས			
སུམ་ཟུར			
སུམ་འགྱུར			1
སུམ་རྩེན			8
སུམ་ལོག			
སུམ་སྦྲགས			2
སུམ་སྦྲེལ			4
སུམས			6
སུར་དཀར			
སུར་དུག			
སུར་པན			1
སུར་སྒྲ			
སུལ་མ			1
སུལ་མང			
སུལ་ལམ			1
སུལ་སུལ			1
སེ			695
སེ་གོལ			1777
སེ་ཆུང			
སེ་བ			228
སེ་བདར			
སེ་བཙུན			26
སེ་བོ	PROPN		24
སེ་བོན			
སེ་བྱ			
སེ་ཞོ			
སེ་འབྲས			5
སེ་འབྲུ			91
སེ་འབྲུམ			
སེ་ཡབ			1
སེ་ར			9
སེ་རུ			4
སེ་རུལ			
སེ་རྒོད			10
སེ་ཤིང			4
སེག			37
སེག་པ			1
སེག་མ			3
སེང			489
སེང་ཁྲི			146
སེང་གདན			5
སེང་གཡབ			
སེང་གེ	NOUN		7851
སེང་དཀར			12
སེང་དྲག			
སེང་པོ			3
སེང་ཕྲུག			35
སེང་ཕྲོམ			3
སེང་བ			32
སེང་མ			5
སེང་ཚགས			
སེང་ཚེར			
སེང་འབྲུག			6
སེང་ཡོལ			
སེང་རས			52
སེང་ལྡེང			1251
སེངས་པ			8
སེད			8
སེན་མོ	NOUN		1489
སེན་འཐོག			
སེན་རྩ			1
སེན་ཤ			1
སེན་སྐྱི			
སེབ་སེབ			
སེམས	NOUN		205998
སེམས་ཁུར			17
སེམས་ཁྲལ			91
སེམས་ཁྲིད			1
སེམས་གཅོང			
སེམས་གསོ			
སེམས་ངན			7
སེམས་ཅན	NOUN		138000
སེམས་ཆུང			25
སེམས་ཆེན			10
སེམས་ཉིད			7574
སེམས་ཐག			2
སེམས་དཔའ			43934
སེམས་དབེན			104
སེམས་ནད			3
སེམས་པ	VERB		6274
སེམས་བསྐྱེད			3084
སེམས་བྱུང			2681
སེམས་བྲེལ			3
སེམས་མ			30
སེམས་མཁན			3
སེམས་མཐོ			
སེམས་ཚོར			25
སེམས་འཁྲི			
སེམས་འཆལ			
སེམས་འཕར			
སེམས་རྒྱུད			1149
སེམས་རྒྱུན			156
སེམས་རྟེན			136
སེམས་ལས			3324
སེམས་ཤི་བ			
སེམས་ཤུགས			1
སེམས་ཤེས			193
སེམས་སྐྱེས			
སེམས་སྐྱོ			3
སེམས་སྡེ			29
སེའུ			107
སེར་ཀ	NOUN		22
སེར་ཁ			46
སེར་ཁང			10
སེར་ཁྲ			14
སེར་ཁྲལ			
སེར་ག			33
སེར་གས			
སེར་གོས			10
སེར་གླ			
སེར་ཅན			45
སེར་ཆ			
སེར་དམག			10
སེར་དེབ			
སེར་ནག			414
སེར་ནས			227
སེར་པོ	ADJ		7028
སེར་ཕྲེང			52
སེར་བ	NOUN		1902
སེར་བཙག			
སེར་བསྙལ			
སེར་མ			49
སེར་མཆོད			3
སེར་མདངས			9
སེར་མོ			1719
སེར་ཚ			2
སེར་ཚུར			3
སེར་ཚོགས			3
སེར་འཕྲེང			52
སེར་ཡོན			1
སེར་རྐང			17
སེར་རྒོད			8
སེར་རྨེ			1
སེར་ལངས			
སེར་ལུས			
སེར་ཤུལ			1
སེར་སྐེ			
སེར་སྐྱ	PROPN		718
སེར་སྣ	NOUN		2907
སེར་སྦྲེངས			24
སེར་སྲུང			60
སེར་སྲུབས			
སེལ	VERB		12604
སེལ་བ	VERB		4674
སེལ་འཇུག			328
སོ་ཁ			20
སོ་ཁུང			
སོ་ག			43
སོ་གཡོགས			
སོ་གོས			3
སོ་ཅན			47
སོ་ཆ			5
སོ་ཉུལ			
སོ་ཐག			
སོ་ཐགས			3
སོ་ཐར			3108
སོ་ཐོག			2
སོ་དཀར			21
སོ་དཔོན			1
སོ་དམག			
སོ་དོགས			
སོ་དྲེག			5
སོ་ནམ			489
སོ་པ			74
སོ་ཕག			270
སོ་ཕྲ			2
སོ་བ			345
སོ་བྱ			1
སོ་བློན			
སོ་མ	OTHER		900
སོ་མཁར			12
སོ་མང			13
སོ་མཐིལ			
སོ་མཚམས			57
སོ་མྱུལ			
སོ་ཚབ			2
སོ་ཚི			
སོ་ཚིས			68
སོ་ཞོ			8
སོ་ཟིང			1
སོ་འཁོར			
སོ་འདྲུ			
སོ་འབམ			
སོ་འབུས			
སོ་འབྲུ			1
སོ་འཚག			
སོ་འོན			
སོ་ར			2
སོ་རས			
སོ་རོང			4
སོ་རྙིལ			4
སོ་རྩ			
སོ་རྩམ			
སོ་རྩི			185
སོ་ལྕིབས			
སོ་ལྡན			6
སོ་ལྷུ			
སོ་ཤད			1
སོ་ཤིང			1130
སོ་ཤུན			
སོ་ཤོ			
སོ་ཤྭ			
སོ་སྐུད			
སོ་སྐྱེ	NOUN		645
སོ་སྒོ			6
སོ་སྒྲ			
སོ་སྒྲིབ			4
སོ་སྟོ			2
སོ་སྨན			
སོ་སྲིན			21
སོ་སྲུང			5
སོ་སྲུབས			
སོ་ཧྲུག			
སོ་ཧྲུབས			
སོག	VERB		868
སོག་ཁ			29
སོག་གཞུང			3
སོག་གུར			1
སོག་ཆས			3
སོག་ཆུ			4
སོག་ཐལ			2
སོག་དཔྱད			
སོག་དར			
སོག་པ	VERB		271
སོག་པོ			176
སོག་ཕྱེ			
སོག་ཕྲག			
སོག་བཙུན			
སོག་བྱིལ			
སོག་མ			182
སོག་མོ			9
སོག་ཚིགས			4
སོག་ཚེམ			
སོག་ཚྭ			
སོག་ཞྭ			
སོག་འབུར			
སོག་འབོལ			
སོག་ཡིག			
སོག་ཡུ			
སོག་ཡུལ			25
སོག་ར			2
སོག་རིགས			
སོག་རུ			
སོག་རུམ			1
སོག་རྟ			
སོག་ལུག			
སོག་ལུགས			1
སོག་ལེ			77
སོག་ལྡུམ			
སོག་ལྡུར			
སོག་ལྷམ			
སོག་སྐད			
སོག་སྒྲོམ			
སོག་སྦུག			2
སོག་སྦུབས			
སོགས	DET		226567
སོགས་ཁོངས			30
སོགས་སྒྲ			
སོང			34629
སོང་ཁྲ			
སོང་ཐོ			4
སོང་བ	VERB		10890
སོང་རབས			
སོངས			134
སོད			1419
སོན			1302
སོན་ཁུག			
སོན་པ	VERB		1106
སོན་འགྲོ			
སོབ་པ			8
སོབ་སོབ			7
སོབ་སྟན			
སོབས			5
སོམ་ཉི			1178
སོམས	VERB		996
སོར་གདུབ			178
སོར་གནས			16
སོར་ཆུད			15
སོར་བཞག			22
སོར་མདོ	OTHER		2
སོར་མོ	OTHER		3385
སོར་ཚད			29
སོར་ཚིགས			142
སོར་ཟླུམ			
སོར་རིས			18
སོར་རྡེའུ			2
སོར་རྡོ			12
སོར་ལྕིབས			
སོར་ལྡེམ			
སོར་སྐོར			
སོར་སྐྱོབ			
སོར་སྡོམ			113
སོལ	VERB		632
སོལ་ཁྲལ			
